"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable perCapita DCID","Variable perCapita observation date","Variable perCapita observation metadata importName","Variable perCapita observation metadata provenanceUrl","Variable perCapita observation metadata scalingFactor","Variable perCapita observation metadata unit","Variable perCapita observation metadata unitDisplayName","Variable perCapita observation value","Variable perCapita perCapitaValue","Variable perCapita properties name","Variable properties name"
"geoId/19165","","Shelby County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",253.43,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",11564,0.02191542718782428,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19167","","Sioux County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",281.63,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",34767,0.008100497598297236,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19169","","Story County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1694.18,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",96749,0.01751108538589546,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19171","","Tama County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",188.4,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16853,0.011179018572361005,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19173","","Taylor County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",93.81,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6190,0.015155088852988692,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19175","","Union County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",180.07,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12297,0.014643408961535334,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19177","","Van Buren County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",145.27,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7008,0.020729166666666667,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19179","","Wapello County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",692.31,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",35060,0.019746434683399886,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19181","","Warren County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",842.52,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",51053,0.01650284997943314,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19183","","Washington County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",247.43,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",22095,0.01119846119031455,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19185","","Wayne County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",123.71,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6376,0.019402446675031368,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19187","","Webster County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",476.9,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",36361,0.013115700888314402,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19189","","Winnebago County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",185.75,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10555,0.01759829464708669,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19191","","Winneshiek County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",198.62,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",20026,0.009918106461599921,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19193","","Woodbury County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1656.94,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",102415,0.016178684762974176,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19195","","Worth County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",129.88,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7416,0.01751348435814455,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/19197","","Wright County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",187.85,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12669,0.014827531770463335,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20001","","Allen County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",595.22,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12500,0.0476176,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20003","","Anderson County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",282.81,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7858,0.0359900738101298,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20005","","Atchison County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",585.97,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16202,0.03616652265152451,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20007","","Barber County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",184.84,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4462,0.04142536978933214,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20009","","Barton County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1204.19,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",26120,0.046102220520673816,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20011","","Bourbon County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",676,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14538,0.046498830650708485,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20013","","Brown County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",253.43,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9592,0.02642097581317765,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20015","","Butler County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2909.69,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",66887,0.043501577287066245,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20017","","Chase County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",76.7,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2565,0.02990253411306043,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20019","","Chautauqua County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",150.12,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3287,0.04567082445999392,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20021","","Cherokee County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",961.38,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",20024,0.048011386336396324,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20023","","Cheyenne County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",130.65,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2625,0.04977142857142857,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20025","","Clark County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",82.72,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1995,0.041463659147869675,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20027","","Clay County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",321.29,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8008,0.040121128871128876,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20029","","Cloud County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",274.31,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8725,0.03143954154727794,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20031","","Coffey County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",237.77,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8212,0.028953969800292256,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20033","","Comanche County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",76.76,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1740,0.044114942528735636,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20035","","Cowley County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1453.71,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",35067,0.04145521430404654,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20037","","Crawford County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1743.86,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",38884,0.04484775228885917,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/20039","","Decatur County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",139.28,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2842,0.04900774102744546,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
